,cad_ig_er_calc_index,levered_er_index,credit_fund_estimated_index
2004-07-21,102.98797888504387,108.79295613143927,127.56528595872818
2004-07-22,102.94104104262651,108.64416980039039,127.3981308255436
2004-07-23,102.94054858338836,108.6425748545196,127.4035205112648
2004-07-26,102.96172638682621,108.70952027419247,127.5038871756599
2004-07-27,103.03264565761346,108.93411945938362,127.7749142763576
2004-07-28,102.97843504557042,108.76213663046141,127.58078599044805
2004-07-29,103.03408602377769,108.9384305859439,127.79516827821556
2004-07-30,103.04090745810994,108.96003177573476,127.82802569077944
2004-08-02,103.04245783082631,108.96484260400278,127.85654407203977
2004-08-03,103.02574608778625,108.91179001903882,127.80180379156145
2004-08-04,103.06695433660396,109.04244186029874,127.96273189846458
2004-08-05,103.07009312168556,109.05236829569132,127.98188317274506
2004-08-06,102.97927397404298,108.76406134004657,127.65096131626086
2004-08-09,103.08507251855383,109.09917895269074,128.06653388794814
2004-08-10,103.09947103970278,109.14485872875343,128.12765682788176
2004-08-11,103.06041665749038,109.02078966707806,127.98910722754462
2004-08-12,103.07077475106948,109.0536252483429,128.0347320281367
2004-08-13,103.0719796826501,109.0574140143647,128.046336153907
2004-08-16,103.11613651830503,109.19746948522123,128.23229873011348
2004-08-17,103.05079365442332,108.98984409503444,127.99560577977904
2004-08-18,103.10706560419598,109.16835335149871,128.21233777754094
2004-08-19,103.06941971709061,109.04874060665806,128.078979241359
2004-08-20,103.11069170802266,109.17970360935709,128.24001480929795
2004-08-23,103.15131188443073,109.30862898185137,128.4131543054005
2004-08-24,103.15351407167108,109.3155939659469,128.42904842717638
2004-08-25,103.11246826243506,109.18506474022756,128.28341291538953
2004-08-26,103.12813648537755,109.23480175576884,128.34956085473593
2004-08-27,103.13286162662713,109.24978065516832,128.37488646762299
2004-08-30,103.12702922316568,109.23113792575701,128.3762552402566
2004-08-31,103.13210905843857,109.2472435492504,128.40298829518326
2004-09-01,103.13146135630906,109.24514931104761,128.4083822954409
2004-09-02,103.16353803319925,109.3470479929728,128.53609574157736
2004-09-03,103.20112223438753,109.46652291491318,128.68468234203496
2004-09-07,103.17423848361827,109.38083140622983,128.61689145602634
2004-09-08,103.13959464447824,109.27061177987535,128.4956747825542
2004-09-09,103.16843383881948,109.3622363786746,128.6118582755766
2004-09-10,103.1561100206822,109.32300935760853,128.57407406681048
2004-09-13,103.18257636341248,109.40704715376044,128.6981183164425
2004-09-14,103.18108562041598,109.40226916890278,128.70093551912146
2004-09-15,103.18502632241984,109.4147681071768,128.72418290871178
2004-09-16,103.1542635555638,109.31687197694124,128.61757296517396
2004-09-17,103.2042137269327,109.47563887186966,128.81286361138683
2004-09-20,103.1605873901648,109.3366988334682,128.6749551859931
2004-09-21,103.20339124803807,109.47276232112418,128.84378460862098
2004-09-22,103.16670663314078,109.35598696486257,128.71510036570177
2004-09-23,103.20493956455718,109.47753093133387,128.86690663780473
2004-09-24,103.18941527542123,109.42809146487835,128.8174422074062
2004-09-27,103.16675495377585,109.35589259184243,128.75871252478223
2004-09-28,103.17688069706723,109.38805624740647,128.80538437179843
2004-09-29,103.20768253167078,109.48598853426859,128.92955100634208
2004-09-30,103.19524048219239,109.44635577476454,128.89170007892443
2004-10-01,103.21695700930624,109.51541584978472,128.98194301329852
2004-10-04,103.19933745518624,109.45922369155427,128.9425340875496
2004-10-05,103.18396224034994,109.41026416179878,128.89397778132857
2004-10-06,103.22579660122615,109.54330435086472,129.05990176959241
2004-10-07,103.23604982874622,109.57591053828044,129.10738673520447
2004-10-08,103.18484640516164,109.41283083513365,128.92424793428094
2004-10-12,103.17467850982689,109.38034216801073,128.92215905728492
2004-10-13,103.20840528499942,109.48757224186214,129.05761725117867
2004-10-14,103.18313873335667,109.40712496382473,128.9718317578641
2004-10-15,103.22802243473474,109.54986222608436,129.1491467444647
2004-10-18,103.18646257618957,109.41743912304244,129.02035641293452
2004-10-19,103.19392657215825,109.44114729173668,129.05751670008218
2004-10-20,103.15931666027262,109.33099586368718,128.93677229931194
2004-10-21,103.1657782600885,109.35150444684926,128.97010073035784
2004-10-22,103.17804142040727,109.39046384042685,129.02500701125845
2004-10-25,103.18711027831911,109.41920063020113,129.08594353432264
2004-10-26,103.20506293639143,109.47627543804879,129.16234113916985
2004-10-27,103.26157237694491,109.65606908509893,129.38370841801975
2004-10-28,103.20898102022566,109.48848876791294,129.19505774668835
2004-10-29,103.22755567796204,109.54756713901803,129.27398658527915
2004-11-01,103.25623654511607,109.63876951212053,129.40931160201873
2004-11-02,103.25131812132622,109.6230661339384,129.4002287199897
2004-11-03,103.25938458308521,109.64872284840754,129.44003307111913
2004-11-04,103.34313144033267,109.91547328028103,129.76445663233974
2004-11-05,103.41169430908685,110.13420698538442,130.03226428808688
2004-11-08,103.38530404565434,110.04978094753498,129.96140743551842
2004-11-09,103.42293348318184,110.16991014411722,130.11294963065424
2004-11-10,103.41885501596313,110.1568403243061,130.10722068480746
2004-11-12,103.38715051077274,110.05545753754417,130.0068061995185
2004-11-15,103.50559878068286,110.43361272667208,130.4824946004431
2004-11-16,103.50813407187552,110.44169138266095,130.5018850838489
2004-11-17,103.49093603818902,110.3866049087702,130.44630704360372
2004-11-18,103.54213843367499,110.55041075121137,130.64941514114332
2004-11-19,103.56680766002049,110.62939131087201,130.75218327241774
2004-11-22,103.58924179996988,110.7011741574915,130.8654301948869
2004-11-23,103.564078058189,110.62046367772042,130.7794836093545
2004-11-24,103.58299610086388,110.68104840573112,130.8604391807269
2004-11-26,103.58159891484165,110.67649684493986,130.87343945596962
2004-11-29,103.66015593026405,110.92820102722828,131.19875753129935
2004-11-30,103.63458094903584,110.84606010877008,131.11074730340093
2004-12-01,103.66167134762738,110.9329501705824,131.22266428931567
2004-12-02,103.68877511150099,111.0199285174349,131.33472943281512
2004-12-03,103.63758916559291,110.85547711217386,131.14935080020206
2004-12-06,103.66721691157437,110.9504412650464,131.2892442620441
2004-12-07,103.68091324136704,110.99438051782114,131.35023781631216
2004-12-08,103.67126762013037,110.96336600789128,131.32245280997597
2004-12-09,103.72487679448173,111.1354694428334,131.53527885103986
2004-12-10,103.70724079078384,111.07874489709991,131.47705762794715
2004-12-13,103.7294549176289,111.1500146098056,131.58819573073777
2004-12-14,103.75980438884041,111.24753986898256,131.7128289833908
2004-12-15,103.75110256213532,111.21951393520686,131.68878064288197
2004-12-16,103.8372520858537,111.49653008307558,132.0259800821301
2004-12-17,103.90010900727643,111.69897361051471,132.2749044460548
2004-12-20,103.87867109488815,111.62972228510836,132.22062116304326
2004-12-21,103.91596228797025,111.74990676652801,132.37232415774443
2004-12-22,103.94932203193603,111.8574939624394,132.50915132282694
2004-12-23,103.95139776304634,111.86415812805058,132.52643767107926
2004-12-27,103.90768712219173,111.72289749903513,132.39590356203507
2004-12-28,103.910953391502,111.73339657403321,132.41757318029428
2004-12-29,103.95946628100256,111.88985469650422,132.61239479050434
2004-12-30,103.91966447109466,111.76130382103163,132.46930037518317
2004-12-31,103.91700992046226,111.75270249913595,132.46823301320202
2005-01-03,103.91093804957261,111.73300315898804,132.47243047320728
2005-01-04,103.95762900129999,111.88358349235344,132.6601795473222
2005-01-05,103.94385791914532,111.83908365097628,132.61664421930178
2005-01-06,103.96244867222009,111.89905541435354,132.69695718659003
2005-01-07,103.99989620591501,112.01993758342677,132.84948660751326
2005-01-10,103.99218556377892,111.99491134963444,132.84746285434113
2005-01-11,103.92647156421553,111.7825614546437,132.60484168272927
2005-01-12,103.93360650611667,111.80554757998812,132.6410394822082
2005-01-13,103.91422390542631,111.7429588999635,132.5759157167422
2005-01-14,103.94132857912386,111.83036225473083,132.6886947819273
2005-01-18,103.96763205267492,111.91511474214973,132.8255235166743
2005-01-19,103.93100026750786,111.7967819835423,132.6939751173822
2005-01-20,103.93382265349729,111.80585320402514,132.71363062025458
2005-01-21,103.91927635044863,111.75887229103675,132.66689967656836
2005-01-24,103.92022926942958,111.76183648064617,132.69744115614643
2005-01-25,103.94057310246171,111.82743654778372,132.78418584028606
2005-01-26,103.93951938398114,111.82399876316052,132.78914404438638
2005-01-27,103.91608921575437,111.7483395086904,132.70836961487578
2005-01-28,103.88595224370734,111.65107750027168,132.601856145446
2005-01-31,103.95168183082222,111.8628951968774,132.88047077062083
2005-02-01,103.98220745248636,111.9614047164556,133.006550297007
2005-02-02,103.96653261070996,111.91073489951339,132.9554188485333
2005-02-03,103.99094271634026,111.98952403654164,133.05792674057346
2005-02-04,103.91780696392834,111.75320400275933,132.78616698792547
2005-02-07,103.94697542944292,111.84719701730357,132.92475194361805
2005-02-08,103.94626255875485,111.84485909386784,132.9310487404149
2005-02-09,103.93681442421287,111.81432410443726,132.90374529209606
2005-02-10,103.99423896389493,111.99961780978369,133.13298120488045
2005-02-11,104.0289191876157,112.11163061230671,133.2751610164887
2005-02-14,104.01945442635214,112.0809196285675,133.26576830350777
2005-02-15,104.05675231955279,112.20144817408281,133.41808572167258
2005-02-16,104.07889599519675,112.27304198033346,133.51221682193884
2005-02-17,104.10358148090337,112.35289200095714,133.61620003540685
2005-02-18,104.11905472368052,112.40295315426478,133.68457612862008
2005-02-22,104.14294420509114,112.48017577443008,133.81225793145725
2005-02-23,104.14220119847022,112.47773132913927,133.81847845465845
2005-02-24,104.19189535178428,112.6387093535131,134.01913565558414
2005-02-25,104.13462045259652,112.45291783366851,133.80722828616413
2005-02-28,104.1618248866236,112.54093945466992,133.93945364514727
2005-03-01,104.17880076936423,112.59592688810558,134.01392353160432
2005-03-02,104.19523108780275,112.64916328827455,134.08631138760023
2005-03-03,104.29574689398852,112.97513987215147,134.48333635949817
2005-03-04,104.25244051927424,112.83437185940569,134.32475169571907
2005-03-07,104.25586874143153,112.84539185086169,134.3648457813724
2005-03-08,104.2560568312195,112.84596550988543,134.37449999057074
2005-03-09,104.32503590323459,113.06991568362083,134.65042653647726
2005-03-10,104.31341174650488,113.03208291055401,134.61463990536575
2005-03-11,104.33219162853773,113.09309434740985,134.69654328916118
2005-03-14,104.29336199861086,112.9667122811736,134.57382549744474
2005-03-15,104.36546065926377,113.20095894908117,134.86225238797877
2005-03-16,104.29278837671609,112.96444774884344,134.58995777516768
2005-03-17,104.20229536613716,112.67035884104425,134.2489687109022
2005-03-18,104.24096912054917,112.79577160112188,134.4076986239365
2005-03-21,104.25687881476797,112.84730640881202,134.49722954690034
2005-03-22,104.25247169437726,112.8329585500133,134.48973544866644
2005-03-23,104.1527591666782,112.50916338917781,134.11316588881354
2005-03-24,104.141758512008,112.47347661592396,134.08001813954257
2005-03-28,104.1802919784566,112.59817743277688,134.2663512436522
2005-03-29,104.13183235922041,112.4410147803149,134.0883063759464
2005-03-30,104.08528585213683,112.29019577954422,133.91778258005974
2005-03-31,103.95573459420919,111.87086800865414,133.42693626212653
2005-04-01,103.97166611100008,111.92226483078224,133.49730230721963
2005-04-04,103.97139177009389,111.92126848395917,133.5234039059527
2005-04-05,104.02362981181079,112.08992851286582,133.73380300414982
2005-04-06,103.96520974717372,111.9010412757326,133.5178921062258
2005-04-07,103.9628747319608,111.89346473431995,133.51814332364557
2005-04-08,103.9870146533653,111.97137210156885,133.6202046953565
2005-04-11,103.93036013872677,111.78824805638513,133.4290666697921
2005-04-12,103.87861985948736,111.62125464688428,133.23899039628827
2005-04-13,103.84016744830649,111.4972625180595,133.10027488475777
2005-04-14,103.82544136883067,111.44978995325432,133.05276819541436
2005-04-15,103.66731085483471,110.9405251595406,132.45386996173528
2005-04-18,103.69937133073537,111.0433451096316,132.60388910698055
2005-04-19,103.72095281535567,111.1126382485123,132.69557720322518
2005-04-20,103.74938243092973,111.20396868435978,132.81347499074474
2005-04-21,103.75423327695282,111.21953028916947,132.84098273027382
2005-04-22,103.78633739799766,111.32273592852891,132.9730667126898
2005-04-25,103.73205530869558,111.14795496874086,132.7909026621724
2005-04-26,103.81178043870658,111.40419268471574,133.10595976482787
2005-04-27,103.80971041186895,111.3974917956923,133.10691721230455
2005-04-28,103.8425367561327,111.50313234987945,133.24199231686103
2005-04-29,103.81544870915673,111.41583659168009,133.1466026020472
2005-05-02,103.86358722483226,111.57071489134859,133.35853792795967
2005-05-03,103.85537778104856,111.54422235044329,133.33585254666897
2005-05-04,103.87062968059459,111.59332886124365,133.40351721284387
2005-05-05,103.85587762186628,111.5457455851374,133.3555849235162
2005-05-06,103.87464087717753,111.60616657806756,133.43681110850844
2005-05-09,103.82898389969888,111.45889073904833,133.2878316352084
2005-05-10,103.81734935126818,111.42138554394772,133.25202645677035
2005-05-11,103.7384087946821,111.1671813888523,132.95712502385118
2005-05-12,103.78131508890817,111.30508136343099,133.13105222491725
2005-05-13,103.68146331241581,110.98377277326486,132.75589281825035
2005-05-16,103.72377416217502,111.11953565861802,132.9457553453518
2005-05-17,103.74557283334602,111.18955803709925,133.03863382664753
2005-05-18,103.75953616196905,111.23441717103208,133.10143108245754
2005-05-19,103.76939684704038,111.26609375983563,133.14853886746002
2005-05-20,103.78099398534751,111.303362058601,133.20216155367874
2005-05-23,103.78431309464435,111.31393133883168,133.24213677476735
2005-05-24,103.76601227002726,111.25500905905304,133.18077712352266
2005-05-25,103.81628628025668,111.41667963475707,133.38345306366358
2005-05-26,103.84022460266196,111.49371554768163,133.48467792331022
2005-05-27,103.84142900080693,111.49755839530671,133.49842151835819
2005-05-31,103.932017615035,111.78921435938378,133.88440600147112
2005-06-01,103.97621144101394,111.9317821630635,134.06431522834396
2005-06-02,104.01614986543667,112.06072810762038,134.2279367704372
